year,t,t2,covid,C0_share,C1_share,C2_share,C3_share,C4_share,C5_share,C6_share,yhat_log,yhat
2049,49,2401,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,0.6728911350503295,1.959895459931505
2050,50,2500,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,0.5384002871438158,1.7132639384762283
2051,51,2601,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,0.3988598595879298,1.490124777273866
2052,52,2704,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729244,0.25426985238266697,1.2895197372940197
2053,53,2809,0,0.3426314266637136,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,0.10463026552803067,1.1103000182643772
2054,54,2916,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-0.05005890097597954,0.95117339780926
2055,55,3025,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-0.20979764712936655,0.8107482866157374
2056,56,3136,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-0.37458597293212614,0.6875738940710004
2057,57,3249,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.15802021888326073,0.11333893547460941,0.013382796397729243,-0.544423878384261,0.580175938972836
2058,58,3364,0,0.3426314266637137,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-0.7193113634857706,0.48708756677719445
2059,59,3481,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-0.8992484282366542,0.4068753408729582
2060,60,3600,0,0.34263142666371366,0.13374084383665164,0.13046410018087123,0.10842167856316426,0.1580202188832607,0.11333893547460941,0.013382796397729243,-1.0842350726369134,0.33816035509750125
