year,t,t2,covid,C0_share,C1_share,C2_share,C3_share,C4_share,C5_share,C6_share,yhat_log,yhat
2047,47,2209,0,0.7558345299036651,0.049675170567899184,0.04845809435289503,0.040270909180603866,0.05869322415663969,0.04209731889056921,0.004970752947728005,0.8407214894437446,2.3180388141366572
2048,48,2304,0,0.7746164891418447,0.045854003601137706,0.044730548633441565,0.03717314693594203,0.0541783607599751,0.03885906359129466,0.004588387336364312,0.7124205916327333,2.038920684525101
2049,49,2401,0,0.7933984483800243,0.04203283663437623,0.041003002913988104,0.03407538469128019,0.04966349736331051,0.0356208082920201,0.004206021725000619,0.5790701141723456,1.78437839086907
2050,50,2500,0,0.8121804076182039,0.03821166966761475,0.037275457194534636,0.030977622446618357,0.04514863396664591,0.03238255299274554,0.003823656113636926,0.44067005706258233,1.5537479695915886
2051,51,2601,0,0.8309623668563835,0.034390502700853275,0.03354791147508117,0.02787986020195652,0.04063377056998132,0.02914429769347099,0.0034412905022732335,0.29722042030344675,1.3461119771604797
2052,52,2704,0,0.849744326094563,0.03056933573409179,0.0298203657556277,0.024782097957294677,0.03611890717331672,0.025906042394196426,0.00305892489090954,0.14872120389493437,1.1603494432042178
2053,53,2809,0,0.8685262853327428,0.02674816876733032,0.02609282003617424,0.021684335712632848,0.03160404377665214,0.022667787094921878,0.002676559279545848,-0.004827592162950589,0.9951840419310124
2054,54,2916,0,0.8873082445709224,0.022927001800568843,0.022365274316720776,0.01858657346797101,0.027089180379987542,0.019429531795647322,0.002294193668182155,-0.16342596787021035,0.8492293669331458
2055,55,3025,0,0.906090203809102,0.019105834833807386,0.01863772859726733,0.015488811223309187,0.02257431698332297,0.01619127649637278,0.0019118280568184642,-0.3270739232268469,0.7210304401596799
2056,56,3136,0,0.9248721630472816,0.015284667867045906,0.01491018287781386,0.012391048978647347,0.01805945358665837,0.012953021197098222,0.001529462445454771,-0.49577145823285607,0.6091008301471232
2057,57,3249,0,0.943654122285461,0.011463500900284428,0.011182637158360393,0.009293286733985509,0.013544590189993776,0.009714765897823665,0.0011470968340910781,-0.6695185728882405,0.5119549874786028
2058,58,3364,0,0.9624360815236408,0.007642333933522953,0.00745509143890693,0.006195524489323674,0.009029726793329185,0.006476510598549111,0.0007647312227273855,-0.8483152671929988,0.4281356188187277
2059,59,3481,0,0.9812180407618204,0.0038211669667614764,0.003727545719453465,0.003097762244661837,0.004514863396664593,0.0032382552992745554,0.00038236561136369276,-1.0321615411471319,0.35623610874816436
2060,60,3600,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2210573947506407,0.294918157083133
